class,filename,label
train,20_4_1-14,neutral
train,65_2_2-12,neutral
train,34_2_2-4,neutral
train,69_6_1-2,neutral
train,92_4_2-8,neutral
train,67_3_2-4,neutral
train,23_2_1-4,neutral
train,85_3_1-16,neutral
train,101_3_3-4,neutral
train,87_6_1-8,neutral
train,89_1_1-10,neutral
train,09_4_1-20,neutral
train,11_02_1-2,neutral
train,80_6_2-4,neutral
train,61_3_1-16,neutral
train,93_3_1-0,neutral
train,62_6_1-16,neutral
train,103_3_2-16,neutral
train,92_4_2-6,neutral
train,53_3_2-8,neutral
train,81_1_4-18,neutral
train,87_3_2-16,neutral
train,22_6_2-4,neutral
train,20_4_1-4,neutral
train,62_3_1-16,neutral
train,71_3_2-4,neutral
train,09_1_4-6,neutral
train,72_3_2-4,neutral
train,73_3_2-8,neutral
train,28_3_1-16,neutral
train,85_1_1-16,neutral
train,32_6_1-0,neutral
train,98_4_1-6,neutral
train,96_2_1-2,neutral
train,76_2_2-0,neutral
train,23_4_1-14,neutral
train,35_3_2-8,neutral
train,57_6_1-16,neutral
train,83_6_2-0,neutral
train,81_1_6-10,neutral
train,96_4_1-20,neutral
train,58_4_1-16,neutral
train,80_2_1-6,neutral
train,97_6_2-18,neutral
train,62_4_2-2,neutral
train,86_3_2-16,neutral
train,89_6_1-16,neutral
train,62_3_1-2,neutral
train,36_6_2-0,neutral
train,55_6_1-18,neutral
train,100_3_1-16,neutral
train,91_4_1-6,neutral
train,103_3_1-20,neutral
train,76_2_1-0,neutral
train,59_1_1-14,neutral
train,66_4_2-0,neutral
train,86_1_1-8,neutral
train,99_1_1-16,neutral
train,94_2_3-2,neutral
train,66_4_1-10,neutral
train,87_4_1-20,neutral
train,59_6_3-20,neutral
train,87_2_1-14,neutral
train,100_1_1-8,neutral
train,70_1_2-20,neutral
train,34_6_1-16,neutral
train,81_2_1-12,neutral
train,34_3_2-14,neutral
train,98_6_2-8,neutral
train,59_3_1-0,neutral
train,89_4_1-2,neutral
train,39_4_3-8,neutral
train,94_4_3-0,neutral
train,81_2_3-4,neutral
train,95_3_1-14,neutral
train,72_6_3-16,neutral
train,61_3_1-0,neutral
train,32_6_2-0,neutral
train,89_4_1-12,neutral
train,70_6_1-10,neutral
train,37_1_4-4,neutral
train,73_4_1-18,neutral
train,58_4_2-2,neutral
train,09_2_1-10,neutral
train,107_6_2-16,neutral
train,81_1_5-0,neutral
train,78_3_2-8,neutral
train,94_4_1-18,neutral
train,102_6_1-0,neutral
train,98_4_1-4,neutral
train,76_1_3-16,neutral
train,28_4_2-4,neutral
train,92_6_1-12,neutral
train,85_6_3-0,neutral
train,87_6_1-16,neutral
train,20_1_2-16,neutral
train,84_4_1-8,neutral
train,57_2_1-2,neutral
train,34_2_2-12,neutral
train,84_1_1-20,neutral
train,66_4_1-16,neutral
train,38_6_2-10,neutral
train,65_4_1-14,neutral
train,105_6_1-18,neutral
train,107_3_2-4,neutral
train,81_1_3-20,neutral
train,86_3_2-6,neutral
train,87_6_2-4,neutral
train,61_2_2-18,neutral
train,67_1_1-0,neutral
train,83_6_3-0,neutral
train,39_3_1-8,neutral
train,70_6_3-20,neutral
train,73_4_2-20,neutral
train,09_1_3-18,neutral
train,76_1_1-2,neutral
train,28_6_1-6,neutral
train,69_2_1-4,neutral
train,65_4_4-18,neutral
train,71_3_1-8,neutral
train,09_6_2-20,neutral
train,69_3_1-6,neutral
train,107_6_4-10,neutral
train,70_1_1-16,neutral
train,79_1_2-12,neutral
train,98_6_1-16,neutral
train,56_2_1-10,neutral
train,64_1_2-12,neutral
train,73_3_2-16,neutral
train,105_1_3-4,neutral
train,93_6_5-14,neutral
train,11_6_1-18,neutral
train,80_6_2-6,neutral
train,62_3_2-20,neutral
train,65_2_3-10,neutral
train,35_4_1-2,neutral
train,70_4_2-8,neutral
train,51_1_3-0,neutral
train,11_6_1-2,neutral
train,99_1_1-10,neutral
train,81_1_3-4,neutral
train,38_3_2-20,neutral
train,62_1_1-0,neutral
train,80_3_1-20,neutral
train,60_1_1-8,neutral
train,95_2_1-12,neutral
train,103_3_3-20,neutral
train,39_4_1-6,neutral
train,53_2_1-16,neutral
train,100_4_1-12,neutral
train,59_2_1-0,neutral
train,69_1_1-12,neutral
train,95_3_1-6,neutral
train,55_1_1-0,neutral
train,59_1_2-0,neutral
train,87_3_2-14,neutral
train,35_6_1-18,neutral
train,100_6_2-6,neutral
train,65_4_2-6,neutral
train,34_2_1-0,neutral
train,59_4_3-20,neutral
train,83_4_1-14,neutral
train,80_1_1-18,neutral
train,11_02_2-16,neutral
train,81_1_3-18,neutral
train,105_1_4-12,neutral
train,57_1_1-10,neutral
train,35_3_2-4,neutral
train,82_3_1-2,neutral
train,09_2_3-8,neutral
train,09_2_4-0,neutral
train,37_1_2-18,neutral
train,100_6_3-18,neutral
train,58_4_1-12,neutral
train,80_4_1-10,neutral
train,78_2_1-10,neutral
train,72_6_1-4,neutral
train,105_3_1-16,neutral
train,86_1_1-2,neutral
train,76_1_1-4,neutral
train,53_3_2-18,neutral
train,39_3_1-0,neutral
train,58_6_3-16,neutral
train,62_1_1-8,neutral
train,39_6_1-14,neutral
train,38_2_1-0,neutral
train,67_1_1-18,neutral
train,51_2_2-10,neutral
train,56_1_1-6,neutral
train,60_1_1-12,neutral
train,60_1_2-14,neutral
train,97_4_1-18,neutral
train,97_6_1-2,neutral
train,100_3_1-4,neutral
train,102_6_1-10,neutral
train,37_1_2-4,neutral
train,105_2_1-2,neutral
train,67_6_1-6,neutral
train,103_4_2-16,neutral
train,85_6_3-18,neutral
train,34_3_2-6,neutral
train,79_4_1-16,neutral
train,59_2_1-12,neutral
train,105_4_2-10,neutral
train,64_1_1-12,neutral
train,57_1_1-12,neutral
train,101_3_2-8,neutral
train,10_2_1-20,neutral
train,87_4_2-12,neutral
train,100_2_1-10,neutral
train,71_4_2-10,neutral
train,95_6_1-18,neutral
train,102_6_2-0,neutral
train,53_1_2-6,neutral
train,34_4_1-2,neutral
train,25_6_3-18,neutral
train,09_1_1-18,neutral
train,20_2_2-14,neutral
train,107_1_1-16,neutral
train,34_6_3-8,neutral
train,34_1_1-16,neutral
train,23_6_3-20,neutral
train,103_1_2-18,neutral
train,85_1_2-16,neutral
train,62_1_1-4,neutral
train,23_6_3-18,neutral
train,67_3_2-16,neutral
train,26_6_1-10,neutral
train,82_3_2-8,neutral
train,20_4_2-4,neutral
train,64_1_1-4,neutral
train,28_1_2-18,neutral
train,87_1_2-8,neutral
train,59_1_3-14,neutral
train,36_4_2-0,neutral
train,35_3_1-14,neutral
train,60_3_1-12,neutral
train,106_3_2-8,neutral
train,94_4_3-14,neutral
train,103_3_3-12,neutral
train,65_6_1-12,neutral
train,25_1_2-14,neutral
train,61_3_2-10,neutral
train,09_2_4-18,neutral
train,81_1_6-2,neutral
train,107_6_4-0,neutral
train,38_1_1-16,neutral
train,69_4_1-8,neutral
train,103_4_2-12,neutral
train,83_3_1-0,neutral
train,82_2_1-20,neutral
train,93_2_1-20,neutral
train,56_3_1-12,neutral
train,22_4_1-14,neutral
train,32_1_1-6,neutral
train,09_6_1-2,neutral
train,94_4_1-20,neutral
train,28_2_1-4,neutral
train,09_3_2-6,neutral
train,26_4_1-0,neutral
train,16_3_1-0,neutral
train,101_4_2-4,neutral
train,38_2_2-4,neutral
train,82_1_1-10,neutral
train,80_1_1-20,neutral
train,27_6_3-8,neutral
train,94_6_4-18,neutral
train,71_4_3-12,neutral
train,53_6_3-8,neutral
train,39_6_1-0,neutral
train,93_6_5-6,neutral
train,104_1_1-18,neutral
train,103_2_1-6,neutral
train,78_2_1-14,neutral
train,103_2_2-2,neutral
train,34_4_1-14,neutral
train,34_4_2-16,neutral
train,103_2_1-20,neutral
train,83_4_1-18,neutral
train,51_3_1-18,neutral
train,107_1_1-18,neutral
train,102_2_1-12,neutral
train,99_3_1-14,neutral
train,79_6_1-0,neutral
train,60_6_1-14,neutral
train,25_3_1-4,neutral
train,65_4_4-8,neutral
train,65_6_3-10,neutral
train,56_1_1-18,neutral
train,62_6_3-4,neutral
train,69_1_1-16,neutral
train,26_4_2-12,neutral
train,11_6_2-12,neutral
train,72_6_1-0,neutral
train,10_4_1-10,neutral
train,104_2_1-8,neutral
train,51_1_1-0,neutral
train,27_6_1-18,neutral
train,20_3_1-12,neutral
train,71_3_1-20,neutral
train,85_6_3-12,neutral
train,59_1_2-10,neutral
train,16_3_2-6,neutral
train,22_4_1-4,neutral
train,90_3_1-8,neutral
train,99_4_1-16,neutral
train,11_6_3-0,neutral
train,84_6_2-18,neutral
train,56_4_1-10,neutral
train,34_6_1-18,neutral
train,66_3_1-6,neutral
train,59_2_1-6,neutral
train,95_1_1-0,neutral
train,59_6_3-2,neutral
train,69_3_2-18,neutral
train,24_4_1-4,neutral
train,37_4_2-20,neutral
train,34_1_3-8,neutral
train,107_6_1-18,neutral
train,09_2_4-12,neutral
train,101_4_1-14,neutral
train,27_2_1-0,neutral
train,95_6_1-20,neutral
train,25_2_1-10,neutral
train,98_1_1-0,neutral
train,62_2_1-10,neutral
train,57_1_1-16,neutral
train,97_1_1-20,neutral
train,10_6_4-20,neutral
train,64_3_1-20,neutral
train,93_6_1-8,neutral
train,55_1_1-4,neutral
train,65_6_1-4,neutral
train,26_2_2-18,neutral
train,96_6_2-18,neutral
train,85_3_1-20,neutral
train,97_1_1-14,neutral
train,55_1_1-8,neutral
train,75_4_1-16,neutral
train,106_4_2-6,neutral
train,37_4_1-20,neutral
train,94_4_3-18,neutral
train,101_2_1-20,neutral
train,94_3_1-2,neutral
train,56_3_1-20,neutral
train,101_4_3-18,neutral
train,34_1_3-6,neutral
train,61_1_2-20,neutral
train,34_1_1-20,neutral
train,34_4_2-10,neutral
train,99_4_1-4,neutral
train,59_4_1-20,neutral
train,95_4_2-14,neutral
train,81_1_4-16,neutral
train,65_1_1-0,neutral
train,59_3_1-6,neutral
train,55_3_2-4,neutral
train,92_4_2-0,neutral
train,101_4_3-8,neutral
train,100_1_1-20,neutral
train,23_6_3-12,neutral
train,35_3_2-18,neutral
train,55_2_2-20,neutral
train,39_4_3-6,neutral
train,22_4_2-16,neutral
train,51_1_3-12,neutral
train,34_4_2-8,neutral
train,65_4_4-14,neutral
train,28_4_1-12,neutral
train,87_3_2-12,neutral
train,10_4_1-12,neutral
train,09_1_3-16,neutral
train,82_4_1-0,neutral
train,103_6_2-0,neutral
train,72_3_1-2,neutral
train,58_4_1-18,neutral
train,56_6_1-16,neutral
train,72_6_1-6,neutral
train,53_6_1-4,neutral
train,101_3_1-4,neutral
train,65_2_3-4,neutral
train,25_2_1-18,neutral
train,65_4_1-16,neutral
train,99_6_1-18,neutral
train,95_2_2-10,neutral
train,53_1_1-4,neutral
train,55_2_1-20,neutral
train,72_6_1-18,neutral
train,71_4_1-18,neutral
train,20_4_2-18,neutral
train,93_6_1-6,neutral
train,38_2_1-6,neutral
train,96_1_1-10,neutral
train,37_4_2-10,neutral
train,26_6_2-2,neutral
train,20_4_2-2,neutral
train,87_6_3-10,neutral
train,58_6_3-10,neutral
train,85_2_1-12,neutral
train,32_4_1-16,neutral
train,11_6_2-2,neutral
train,61_1_2-6,neutral
train,58_4_2-4,neutral
train,38_3_1-2,neutral
train,107_6_2-6,neutral
train,27_6_3-0,neutral
train,34_6_3-6,neutral
train,53_3_1-18,neutral
train,60_3_1-2,neutral
train,82_2_1-8,neutral
train,64_1_2-18,neutral
train,10_4_2-10,neutral
train,34_2_1-16,neutral
train,93_4_2-10,neutral
train,107_4_2-0,neutral
train,35_3_2-10,neutral
train,79_4_2-4,neutral
train,92_1_1-0,neutral
train,53_1_4-12,neutral
train,66_3_2-12,neutral
train,65_6_1-8,neutral
train,16_4_2-6,neutral
train,24_4_2-8,neutral
train,90_3_2-16,neutral
train,75_2_1-4,neutral
train,106_4_2-4,neutral
train,70_1_2-18,neutral
train,28_6_1-16,neutral
train,90_4_1-0,neutral
train,36_6_1-14,neutral
train,81_3_1-16,neutral
train,82_3_2-0,neutral
train,78_6_3-18,neutral
train,16_3_2-14,neutral
train,101_4_2-2,neutral
train,106_4_2-2,neutral
train,59_3_2-10,neutral
train,104_6_1-0,neutral
train,20_2_2-10,neutral
train,94_4_1-0,neutral
train,89_6_1-2,neutral
train,99_2_1-8,neutral
train,35_6_1-6,neutral
train,83_6_3-10,neutral
train,100_6_1-0,neutral
train,86_3_2-20,neutral
train,28_1_2-2,neutral
train,56_3_1-4,neutral
train,100_6_2-0,neutral
train,81_1_2-4,neutral
train,26_4_2-6,neutral
train,23_2_1-0,neutral
train,94_6_1-12,neutral
train,105_2_1-16,neutral
train,51_6_1-8,neutral
train,51_3_2-10,neutral
train,76_6_1-2,neutral
train,36_4_1-6,neutral
train,86_3_1-6,neutral
train,104_4_1-4,neutral
train,16_1_1-2,neutral
train,55_1_1-18,neutral
train,83_2_1-14,neutral
train,56_3_2-4,neutral
train,61_3_2-20,neutral
train,69_6_4-16,neutral
train,58_1_1-20,neutral
train,38_6_1-8,neutral
train,51_2_2-18,neutral
train,85_3_1-6,neutral
train,39_6_1-8,neutral
train,104_4_2-8,neutral
train,106_4_1-12,neutral
train,53_1_2-0,neutral
train,95_3_2-20,neutral
train,81_1_1-14,neutral
train,90_2_1-6,neutral
train,62_6_1-12,neutral
train,100_1_1-18,neutral
train,64_2_1-8,neutral
train,70_4_1-10,neutral
train,76_2_1-16,neutral
train,67_3_2-6,neutral
train,23_3_1-20,neutral
train,69_4_1-2,neutral
train,102_1_1-4,neutral
train,65_2_3-14,neutral
train,87_1_1-10,neutral
train,87_4_1-16,neutral
train,51_2_1-18,neutral
train,85_4_1-6,neutral
train,65_1_1-10,neutral
train,76_1_2-12,neutral
train,16_1_1-12,neutral
train,79_1_2-14,neutral
train,71_3_2-2,neutral
train,69_2_1-12,neutral
train,56_6_1-8,neutral
train,34_3_1-20,neutral
train,37_1_1-14,neutral
train,97_2_1-0,neutral
train,51_2_2-14,neutral
train,105_3_1-2,neutral
train,100_3_2-0,neutral
train,105_1_3-18,neutral
train,53_3_2-16,neutral
train,35_6_2-18,neutral
train,85_1_2-20,neutral
train,20_1_2-18,neutral
train,60_6_1-4,neutral
train,71_6_2-4,neutral
train,66_2_2-16,neutral
train,53_3_2-12,neutral
train,38_2_1-20,neutral
train,100_4_2-18,neutral
train,10_6_4-4,neutral
train,98_6_2-20,neutral
train,26_4_1-12,neutral
train,62_1_1-14,neutral
train,10_2_2-2,neutral
train,39_3_1-20,neutral
train,104_6_1-6,neutral
train,32_1_1-14,neutral
train,83_6_1-0,neutral
train,83_3_2-2,neutral
train,58_3_2-18,neutral
train,71_4_2-4,neutral
train,105_1_4-14,neutral
train,101_4_1-6,neutral
train,94_2_1-16,neutral
train,36_6_1-18,neutral
train,70_2_1-16,neutral
train,22_6_1-12,neutral
train,09_3_2-16,neutral
train,83_4_2-4,neutral
train,104_3_2-10,neutral
train,62_4_2-14,neutral
train,104_4_1-12,neutral
train,64_6_1-0,neutral
train,83_3_2-10,neutral
train,81_1_4-12,neutral
train,55_1_1-16,neutral
train,60_1_1-16,neutral
train,85_1_1-4,neutral
train,70_4_2-18,neutral
train,32_3_1-18,neutral
train,70_2_1-0,neutral
train,59_1_1-2,neutral
train,104_3_2-4,neutral
train,101_3_3-12,neutral
train,76_4_2-10,neutral
train,99_1_2-20,neutral
train,78_3_2-18,neutral
train,91_2_1-16,neutral
train,97_2_1-20,neutral
train,84_4_1-16,neutral
train,65_2_3-12,neutral
train,56_1_1-14,neutral
train,39_4_1-0,neutral
train,09_2_1-16,neutral
train,104_1_1-4,neutral
train,51_3_1-6,neutral
train,20_3_1-2,neutral
train,58_3_1-10,neutral
train,87_1_2-10,neutral
train,95_1_1-6,neutral
train,10_2_1-0,neutral
train,70_6_2-12,frustration
train,55_6_3-12,frustration
train,10_6_3-10,frustration
train,89_6_2-14,frustration
train,23_6_2-2,frustration
train,73_6_2-6,frustration
train,11_6_3-8,frustration
train,86_6_2-20,frustration
train,103_6_2-8,frustration
train,25_6_2-0,frustration
train,93_6_4-6,frustration
train,61_6_2-8,frustration
train,55_6_3-0,frustration
train,73_6_2-4,frustration
train,84_6_2-12,frustration
train,64_6_2-0,frustration
train,25_6_3-6,frustration
train,95_6_2-4,frustration
train,69_6_2-20,frustration
train,37_6_2-20,frustration
train,55_6_3-4,frustration
train,99_6_3-4,frustration
train,97_6_2-0,frustration
train,24_6_2-18,frustration
train,67_6_2-6,frustration
train,23_6_2-18,frustration
train,61_6_3-16,frustration
train,57_6_2-20,frustration
train,70_6_2-20,frustration
train,58_6_2-20,frustration
train,99_6_2-18,frustration
train,26_6_2-10,frustration
train,84_6_2-6,frustration
train,71_6_3-10,frustration
train,69_6_3-20,frustration
train,73_6_2-0,frustration
train,11_6_3-14,frustration
train,76_6_2-12,frustration
train,09_6_2-6,frustration
train,70_6_3-12,frustration
train,94_6_4-2,frustration
train,93_6_3-12,frustration
train,105_6_2-18,frustration
train,36_6_3-6,frustration
train,72_6_3-6,frustration
train,38_6_3-8,frustration
train,96_6_2-4,frustration
train,102_6_2-12,frustration
train,51_6_2-20,frustration
train,34_6_2-16,frustration
train,92_6_2-14,frustration
train,79_6_2-6,frustration
train,10_6_3-16,frustration
train,76_6_2-2,frustration
train,35_6_2-2,frustration
train,51_6_2-18,frustration
train,24_6_2-12,frustration
train,80_6_2-8,frustration
train,71_6_2-16,frustration
train,87_6_2-18,frustration
train,107_6_3-12,frustration
train,107_6_3-6,frustration
train,89_6_2-8,frustration
train,75_6_2-4,frustration
train,66_6_4-16,frustration
train,36_6_2-4,frustration
train,31_6_2-14,frustration
train,39_6_3-12,frustration
train,99_6_2-10,frustration
train,36_6_2-20,frustration
train,98_6_3-6,frustration
train,99_6_3-8,frustration
train,69_6_2-14,frustration
train,24_6_2-10,frustration
train,93_6_3-6,frustration
train,35_6_2-14,frustration
train,94_6_2-10,frustration
train,93_6_2-6,frustration
train,78_6_2-20,frustration
train,64_6_1-20,frustration
train,76_6_3-0,frustration
train,38_6_4-6,frustration
train,94_6_2-6,frustration
train,67_6_2-8,frustration
train,38_6_3-10,frustration
train,69_6_2-2,frustration
train,94_6_3-12,frustration
train,31_6_2-12,frustration
train,23_6_2-4,frustration
train,23_6_2-6,frustration
train,85_6_2-0,frustration
train,61_6_2-6,frustration
train,26_6_2-4,frustration
train,53_6_2-16,frustration
train,27_6_2-16,frustration
train,95_6_2-18,frustration
train,79_6_2-10,frustration
train,94_6_4-4,frustration
train,35_6_2-8,frustration
train,73_6_2-2,frustration
train,86_6_2-14,frustration
train,39_6_3-6,frustration
train,61_6_2-16,frustration
train,91_6_2-10,frustration
train,39_6_2-16,frustration
train,23_6_3-2,frustration
train,94_6_3-8,frustration
train,72_6_2-14,frustration
train,61_6_3-8,frustration
train,27_6_2-8,frustration
train,61_6_2-4,frustration
train,106_6_2-10,frustration
train,36_6_2-10,frustration
train,99_6_2-6,frustration
train,55_6_3-10,frustration
train,58_6_2-2,frustration
train,93_6_3-18,frustration
train,34_6_3-2,frustration
train,75_6_2-10,frustration
train,67_6_2-4,frustration
train,83_6_2-14,frustration
train,96_6_2-8,frustration
train,101_6_2-20,frustration
train,53_6_2-14,frustration
train,90_6_2-18,frustration
train,95_6_2-2,frustration
train,62_6_2-2,frustration
train,98_6_3-8,frustration
train,94_6_3-18,frustration
train,104_6_3-2,frustration
train,55_6_2-12,frustration
train,36_6_3-0,frustration
train,60_6_2-8,frustration
train,87_6_2-20,frustration
train,66_6_4-20,frustration
train,23_6_2-16,frustration
train,60_6_2-16,frustration
train,92_6_2-16,frustration
train,25_6_2-10,frustration
train,89_6_2-4,frustration
train,70_6_3-6,frustration
train,78_6_2-14,frustration
train,76_6_3-6,frustration
train,86_6_2-10,frustration
train,72_6_2-4,frustration
train,35_6_2-12,frustration
train,93_6_4-16,frustration
train,80_6_2-16,frustration
train,93_6_4-10,frustration
train,36_6_3-4,frustration
train,94_6_2-12,frustration
train,27_6_2-4,frustration
train,70_6_2-4,frustration
train,101_6_3-2,frustration
train,101_6_2-4,frustration
train,93_6_4-0,frustration
train,10_6_3-12,frustration
train,32_6_2-12,frustration
train,96_6_2-16,frustration
train,102_6_2-20,frustration
train,86_6_2-16,frustration
train,91_6_2-4,frustration
train,10_6_3-18,frustration
train,59_6_2-4,frustration
train,85_6_2-8,frustration
train,10_6_3-14,frustration
train,51_6_2-2,frustration
train,28_6_2-6,frustration
train,38_6_4-4,frustration
train,57_6_2-0,frustration
train,57_6_2-18,frustration
train,69_6_4-0,frustration
train,39_6_3-0,frustration
train,62_6_2-10,frustration
train,27_6_2-2,frustration
train,24_6_2-14,frustration
train,98_6_3-10,frustration
train,102_6_2-10,frustration
train,101_6_2-16,frustration
train,84_6_2-10,frustration
train,76_6_2-16,frustration
train,69_6_3-12,frustration
train,93_6_3-16,frustration
train,57_6_2-16,frustration
train,85_6_2-10,frustration
train,72_6_3-12,frustration
train,34_6_3-0,frustration
train,99_6_3-2,frustration
train,25_6_2-2,frustration
train,61_6_2-20,frustration
train,107_6_3-2,frustration
train,93_6_2-16,frustration
train,39_6_2-14,frustration
train,79_6_2-20,frustration
train,76_6_2-10,frustration
train,37_6_2-8,frustration
train,93_6_4-4,frustration
train,28_6_2-0,frustration
train,86_6_2-12,frustration
train,93_6_4-18,frustration
train,69_6_3-6,frustration
train,37_6_2-4,frustration
train,67_6_2-10,frustration
train,73_6_2-10,frustration
train,73_6_2-16,frustration
train,98_6_3-0,frustration
train,38_6_4-0,frustration
train,82_6_2-20,frustration
train,23_6_2-12,frustration
train,89_6_1-18,frustration
train,101_6_2-14,frustration
train,69_6_3-14,frustration
train,75_6_2-6,frustration
train,56_6_2-12,frustration
train,76_6_2-18,frustration
train,69_6_4-2,frustration
train,11_6_3-4,frustration
train,102_6_2-16,frustration
train,26_6_2-18,frustration
train,93_6_2-20,frustration
train,72_6_3-0,frustration
train,70_6_3-2,frustration
train,101_6_3-6,frustration
train,66_6_4-18,frustration
train,99_6_3-10,frustration
train,10_6_3-2,frustration
train,70_6_3-4,frustration
train,70_6_2-18,frustration
train,66_6_3-12,frustration
train,70_6_3-8,frustration
train,25_6_2-6,frustration
train,58_6_2-10,frustration
train,53_6_2-20,frustration
train,93_6_4-8,frustration
train,102_6_2-14,frustration
train,11_6_3-6,frustration
train,27_6_2-6,frustration
train,91_6_2-14,frustration
train,71_6_2-14,frustration
train,09_6_2-8,frustration
train,39_6_2-18,frustration
train,26_6_2-12,frustration
train,101_6_2-12,frustration
train,26_6_2-20,frustration
train,65_6_3-4,frustration
train,86_6_2-18,frustration
train,55_6_2-4,frustration
train,37_6_2-18,frustration
train,27_6_2-12,frustration
train,101_6_2-18,frustration
train,39_6_3-10,frustration
train,82_6_2-12,frustration
train,65_6_2-10,frustration
train,85_6_2-12,frustration
train,76_6_2-4,frustration
train,94_6_4-8,frustration
train,25_6_2-14,frustration
train,58_6_2-14,frustration
train,86_6_2-2,frustration
train,71_6_3-12,frustration
train,57_6_2-10,frustration
train,64_6_1-18,frustration
train,93_6_4-2,frustration
train,89_6_1-20,frustration
train,69_6_2-6,frustration
train,99_6_2-2,frustration
train,76_6_2-8,frustration
train,36_6_2-8,frustration
train,66_6_4-4,frustration
train,27_6_2-10,frustration
train,62_6_2-16,frustration
train,69_6_3-8,frustration
train,71_6_3-6,frustration
train,23_6_2-10,frustration
train,53_6_2-4,frustration
train,81_6_2-18,frustration
train,101_6_1-20,frustration
train,38_6_3-18,frustration
train,99_6_2-4,frustration
train,62_6_2-0,frustration
train,86_6_2-4,frustration
train,93_6_4-12,frustration
train,36_6_2-2,frustration
train,55_6_2-2,frustration
train,61_6_3-12,frustration
train,55_6_2-18,frustration
train,25_6_3-2,frustration
train,93_6_2-12,frustration
train,65_6_2-12,frustration
train,72_6_2-6,frustration
train,70_6_3-0,frustration
train,93_6_3-10,frustration
train,65_6_2-20,frustration
train,76_6_3-4,frustration
train,39_6_3-2,frustration
train,38_6_3-2,frustration
train,25_6_2-18,frustration
train,75_6_2-0,frustration
train,99_6_2-8,frustration
train,69_6_3-2,frustration
train,66_6_4-2,frustration
train,76_6_2-14,frustration
train,65_6_3-2,frustration
train,76_6_2-6,frustration
train,69_6_3-10,frustration
train,36_6_2-16,frustration
train,71_6_2-8,frustration
train,82_6_2-16,frustration
train,99_6_2-12,frustration
train,31_6_3-2,frustration
train,58_6_2-12,frustration
train,75_6_2-8,frustration
train,79_6_2-16,frustration
train,95_6_2-8,frustration
train,95_6_2-6,frustration
train,25_6_2-20,frustration
train,99_6_2-14,frustration
train,51_6_2-10,frustration
train,103_6_2-2,frustration
train,62_6_2-18,frustration
train,55_6_2-14,frustration
train,10_6_3-0,frustration
train,57_6_2-6,frustration
train,94_6_3-10,frustration
train,62_6_2-8,frustration
train,36_6_3-12,frustration
train,55_6_2-8,frustration
train,89_6_2-10,frustration
train,103_6_2-4,frustration
train,24_6_2-8,frustration
train,71_6_2-10,frustration
train,53_6_2-10,frustration
train,51_6_2-14,frustration
train,58_6_2-18,frustration
train,84_6_2-8,frustration
train,85_6_2-14,frustration
train,94_6_4-10,frustration
train,83_6_2-10,frustration
train,66_6_3-10,frustration
train,78_6_2-18,frustration
train,60_6_2-12,frustration
train,84_6_2-4,frustration
train,103_6_2-10,frustration
train,59_6_2-10,frustration
train,66_6_4-6,frustration
train,73_6_2-12,frustration
train,99_6_3-0,frustration
train,72_6_2-12,frustration
train,90_6_2-10,frustration
train,61_6_3-10,frustration
train,93_6_3-2,frustration
train,10_6_3-4,frustration
train,11_6_3-10,frustration
train,72_6_2-16,frustration
train,72_6_2-20,frustration
train,56_6_2-6,frustration
train,53_6_3-4,frustration
train,76_6_3-12,frustration
train,76_6_3-2,frustration
train,31_6_2-10,frustration
train,25_6_3-0,frustration
train,37_6_2-2,frustration
train,105_6_2-16,frustration
train,58_6_2-4,frustration
train,66_6_3-20,frustration
train,69_6_2-10,frustration
train,96_6_2-2,frustration
train,59_6_2-12,frustration
train,71_6_3-8,frustration
train,89_6_2-0,frustration
train,94_6_4-6,frustration
train,69_6_2-12,frustration
train,101_6_3-4,frustration
train,107_6_3-10,frustration
train,25_6_3-12,frustration
train,94_6_4-0,frustration
train,58_6_2-6,frustration
train,59_6_2-6,frustration
train,84_6_2-2,frustration
train,61_6_2-12,frustration
train,69_6_3-18,frustration
train,37_6_2-10,frustration
train,79_6_2-4,frustration
train,59_6_2-16,frustration
train,39_6_3-16,frustration
train,09_6_2-2,frustration
train,23_6_2-20,frustration
train,69_6_3-0,frustration
train,94_6_3-20,frustration
train,60_6_2-14,frustration
train,101_6_2-2,frustration
train,80_6_2-14,frustration
train,66_6_4-14,frustration
train,62_6_2-20,frustration
train,96_6_2-0,frustration
train,53_6_3-0,frustration
train,36_6_2-6,frustration
train,38_6_3-4,frustration
train,26_6_2-14,frustration
train,89_6_2-16,frustration
train,71_6_2-18,frustration
train,93_6_3-20,frustration
train,65_6_2-14,frustration
train,93_6_2-14,frustration
train,61_6_2-10,frustration
train,59_6_2-0,frustration
train,27_6_2-14,frustration
train,73_6_2-14,frustration
train,94_6_3-14,frustration
train,94_6_2-20,frustration
train,83_6_2-16,frustration
train,60_6_2-10,frustration
train,53_6_3-2,frustration
train,10_6_3-6,frustration
train,69_6_4-4,frustration
dev,09_1_4-16,neutral
dev,98_6_1-10,neutral
dev,104_1_1-0,neutral
dev,87_3_1-0,neutral
dev,70_4_1-0,neutral
dev,86_3_1-0,neutral
dev,16_4_2-2,neutral
dev,23_6_3-14,neutral
dev,56_3_1-6,neutral
dev,67_4_1-0,neutral
dev,105_2_1-4,neutral
dev,102_4_1-18,neutral
dev,103_3_1-8,neutral
dev,81_1_6-16,neutral
dev,94_3_2-18,neutral
dev,103_6_1-8,neutral
